time,dt,u,v,depth_center,cam_x,cam_y,cam_z,map_x,map_y,map_z
1773370508.0390441,0.07777047157287598,525,146,3777.0,1.1371618361432603,-1.3791770619112016,3.777,nan,nan,nan
1773370508.202963,0.04442334175109863,570,145,3777.0,1.4353714645852405,-1.3858039425432453,3.777,nan,nan,nan
1773370508.2926774,0.07774662971496582,585,144,3777.0,1.5347746740659005,-1.3924308231752895,3.777,nan,nan,nan
1773370508.3946092,0.07772278785705566,612,143,3777.0,1.7137004511310887,-1.3990577038073335,3.777,nan,nan,nan
1773370508.5413017,0.04438185691833496,633,141,3777.0,1.8528649444040128,-1.4123114650714215,3.777,nan,nan,nan
1773370508.624549,0.07770204544067383,626,142,3777.0,1.8064767799797046,-1.4056845844393775,3.777,nan,nan,nan
1773370508.7210639,0.0776827335357666,599,142,3777.0,1.6275510029145166,-1.4056845844393775,3.777,nan,nan,nan
1773370508.8146567,0.07766842842102051,571,144,3777.0,1.4419983452172844,-1.3924308231752895,3.777,nan,nan,nan
1773370508.9073863,0.07765817642211914,545,146,3777.0,1.2696994487841402,-1.3791770619112016,3.777,nan,nan,nan
1773370509.0285258,0.04431605339050293,505,147,3777.0,1.0046242235023803,-1.3725501812791574,3.777,nan,nan,nan
1773370509.1084075,0.07762789726257324,462,148,3777.0,0.719668356324488,-1.3659233006471136,3.777,nan,nan,nan
1773370509.2583098,0.04428815841674805,413,147,3777.0,0.3949512053543318,-1.3725501812791574,3.777,nan,nan,nan
1773370509.3792167,0.04427456855773926,355,147,3777.0,0.010592128695779562,-1.3725501812791574,3.777,nan,nan,nan
1773370509.4125006,0.07758474349975586,295,147,3777.0,-0.38702070922686066,-1.3725501812791574,3.777,nan,nan,nan
1773370509.5613797,0.044245004653930664,228,146,3555.0,-0.7821769088284064,-1.2981134379386607,3.555,nan,nan,nan
1773370509.662718,0.044228553771972656,165,144,3555.0,-1.1751314549644232,-1.3105881854350423,3.555,nan,nan,nan
1773370509.7670913,0.010885953903198242,99,140,3555.0,-1.5867981223450123,-1.3355376804278052,3.555,nan,nan,nan
1773370509.7919412,0.07753610610961914,485,172,4317.0,0.9967693669814922,-1.3794262749189234,4.317,nan,nan,nan
1773370509.935326,0.010851621627807617,441,173,4029.0,0.6192348594743846,-1.2803315929691785,4.029,nan,nan,nan
1773370509.9689934,0.0774991512298584,401,174,4317.0,0.3605256630268051,-1.3642776153009548,4.317,nan,nan,nan
1773370510.0895696,0.010823726654052734,609,136,4317.0,1.935986263295554,-1.6521021480423608,4.317,nan,nan,nan
1773370510.1189537,0.07747793197631836,353,174,4029.0,-0.002839215678505355,-1.2732625693878958,4.029,nan,nan,nan
1773370510.2368522,0.010801553726196289,326,174,4317.0,-0.20754907264702266,-1.3642776153009548,4.317,nan,nan,nan
1773370510.2726538,0.07744669914245605,327,174,4317.0,-0.19997474283803832,-1.3642776153009548,4.317,nan,nan,nan
1773370510.39023,0.07743167877197266,368,174,3777.0,0.0967415769123516,-1.1936244042139694,3.777,nan,nan,nan
1773370510.482983,0.07741928100585938,626,136,4317.0,2.0647498700482885,-1.6521021480423608,4.317,nan,nan,nan
1773370510.5501342,0.07740497589111328,438,173,3555.0,0.5276715782916496,-1.1297043467375107,3.555,nan,nan,nan
1773370510.6290119,0.07738900184631348,24,132,3555.0,-2.054601153459318,-1.3854366704133312,3.555,nan,nan,nan
1773370510.755217,0.07737946510314941,398,174,4317.0,0.33780267359985194,-1.3642776153009548,4.317,nan,nan,nan
1773370510.8280044,0.07735967636108398,614,137,4649.0,2.1256579648994376,-1.7710006548452553,4.649,nan,nan,nan
1773370510.9499254,0.07735490798950195,327,174,4317.0,-0.19997474283803832,-1.3642776153009548,4.317,nan,nan,nan
1773370511.0378222,0.07733297348022461,343,174,3555.0,-0.06487892778647097,-1.1234669729893199,3.555,nan,nan,nan
1773370511.155565,0.07731842994689941,373,175,4029.0,0.13854125594715144,-1.266193545806613,4.029,nan,nan,nan
1773370511.2937913,0.04397225379943848,369,173,4317.0,0.11814710913930523,-1.3718519451099391,4.317,nan,nan,nan
1773370511.366155,0.07729244232177734,555,137,4317.0,1.5269724536103981,-1.6445278182333765,4.317,nan,nan,nan
1773370511.559688,0.07726025581359863,351,175,3777.0,-0.015915393832396454,-1.1869975235819255,3.777,nan,nan,nan
1773370511.6955948,0.04391837120056152,455,119,3555.0,0.6337069320108921,-1.4665225291398107,3.555,nan,nan,nan
1773370511.7869005,0.07723379135131836,399,120,3555.0,0.28441400211221063,-1.46028515539162,3.555,nan,nan,nan
1773370511.8846805,0.04388904571533203,304,173,4317.0,-0.3741843284446788,-1.3718519451099391,4.317,nan,nan,nan
1773370511.9548993,0.07720494270324707,306,172,4029.0,-0.33508332399879887,-1.2874006165504615,4.029,nan,nan,nan
1773370512.0849519,0.0771934986114502,280,174,4029.0,-0.5188779371121528,-1.2732625693878958,4.029,nan,nan,nan
1773370512.212585,0.04384875297546387,279,174,4029.0,-0.5259469606934356,-1.2732625693878958,4.029,nan,nan,nan
1773370512.420842,0.04382061958312988,184,173,4029.0,-1.1975042009153054,-1.2803315929691785,4.029,nan,nan,nan
1773370512.4903965,0.07714152336120605,181,172,4029.0,-1.218711271659154,-1.2874006165504615,4.029,nan,nan,nan
1773370512.554782,0.07712316513061523,569,147,4317.0,1.6330130709361794,-1.5687845201435326,4.317,nan,nan,nan
1773370512.6730707,0.043778181076049805,207,117,3357.0,-0.8623021153482877,-1.3966227447729107,3.357,nan,nan,nan
1773370512.8420503,0.07708024978637695,177,173,3357.0,-1.039001386847666,-1.0667841046407378,3.357,nan,nan,nan
1773370512.930764,0.010404586791992188,270,125,3555.0,-0.5202072114043952,-1.4290982866506663,3.555,nan,nan,nan
1773370512.950731,0.0770578384399414,228,172,3357.0,-0.738612625298723,-1.072674080357384,3.357,nan,nan,nan
1773370513.0947134,0.07703995704650879,325,123,3357.0,-0.16728498078406664,-1.361282890473035,3.357,nan,nan,nan
1773370513.2046623,0.0770254135131836,290,174,3555.0,-0.39545973644058036,-1.1234669729893199,3.555,nan,nan,nan
1773370513.3223956,0.07701301574707031,330,173,3777.0,-0.15507988710532053,-1.2002512848460134,3.777,nan,nan,nan
1773370513.4225674,0.04366588592529297,326,175,4029.0,-0.19370285237314205,-1.266193545806613,4.029,nan,nan,nan
1773370513.4892287,0.07698178291320801,331,175,4029.0,-0.15835773446672785,-1.266193545806613,4.029,nan,nan,nan
1773370513.6186037,0.07697343826293945,380,173,3777.0,0.17626414449687966,-1.2002512848460134,3.777,nan,nan,nan
1773370513.7230794,0.0769498348236084,412,172,3555.0,0.3654998608386903,-1.1359417204857014,3.555,nan,nan,nan
1773370513.8613012,0.07694697380065918,661,130,4317.0,2.329851413362741,-1.697548126896267,4.317,nan,nan,nan
1773370513.9337327,0.07693076133728027,459,171,3555.0,0.6586564270036552,-1.1421790942338923,3.555,nan,nan,nan
1773370514.092805,0.07691216468811035,486,171,3555.0,0.8270655182048052,-1.1421790942338923,3.555,nan,nan,nan
1773370514.2064483,0.04356741905212402,73,138,3555.0,-1.7489698397979714,-1.3480124279241865,3.555,nan,nan,nan
1773370514.3021204,0.0768883228302002,103,141,3555.0,-1.5618486273522492,-1.3293003066796145,3.555,nan,nan,nan
1773370514.400715,0.07687544822692871,576,171,3777.0,1.4751327483775043,-1.2135050461101013,3.777,nan,nan,nan
1773370514.5294867,0.07686090469360352,157,145,3555.0,-1.225030444949949,-1.3043508116868514,3.555,nan,nan,nan
1773370514.6605883,0.04351234436035156,123,141,3555.0,-1.4371011523884343,-1.3293003066796145,3.555,nan,nan,nan
1773370514.7530465,0.07683539390563965,533,170,4029.0,1.2695850289524062,-1.301538663713027,4.029,nan,nan,nan
1773370514.7850497,0.07681608200073242,43,135,3555.0,-1.9360910522436938,-1.366724549168759,3.555,nan,nan,nan
1773370515.028121,0.010123968124389648,22,132,3555.0,-2.0670759009556994,-1.3854366704133312,3.555,nan,nan,nan
1773370515.0741923,0.07677912712097168,413,173,4029.0,0.4213021991984651,-1.2803315929691785,4.029,nan,nan,nan
1773370515.21917,0.07676005363464355,541,118,3357.0,1.1049497740114569,-1.3907327690562648,3.357,nan,nan,nan
1773370515.2984056,0.07674670219421387,74,140,3555.0,-1.7427324660497807,-1.3355376804278052,3.555,nan,nan,nan
1773370515.4326167,0.07672715187072754,65,139,3555.0,-1.7988688297834974,-1.3417750541759959,3.555,nan,nan,nan
1773370515.5307581,0.07672357559204102,565,170,3777.0,1.4022370614250206,-1.2201319267421455,3.777,nan,nan,nan
1773370515.621756,0.07670307159423828,629,167,4029.0,1.9482112927555586,-1.3227457344568756,4.029,nan,nan,nan
1773370515.7507854,0.04335665702819824,261,146,3555.0,-0.5763435751381119,-1.2981134379386607,3.555,nan,nan,nan
1773370515.8403041,0.07668375968933105,322,146,3777.0,-0.20809493216167257,-1.3791770619112016,3.777,nan,nan,nan
1773370515.87995,0.07666492462158203,324,147,3777.0,-0.19484117089758457,-1.3725501812791574,3.777,nan,nan,nan
1773370516.037399,0.07664895057678223,323,146,3777.0,-0.20146805152962857,-1.3791770619112016,3.777,nan,nan,nan
1773370516.16511,0.07663488388061523,279,147,3777.0,-0.49305079933956475,-1.3725501812791574,3.777,nan,nan,nan
1773370516.2583377,0.07662272453308105,246,148,3555.0,-0.669904181360973,-1.2856386904422792,3.555,nan,nan,nan
1773370516.2907524,0.07660746574401855,306,149,3555.0,-0.29566175646952847,-1.2794013166940883,3.555,nan,nan,nan
1773370516.435597,0.07659387588500977,361,151,3777.0,0.05035341248804359,-1.3460426587509815,3.777,nan,nan,nan
1773370516.5617454,0.07657814025878906,332,148,3777.0,-0.14182612584123255,-1.3659233006471136,3.777,nan,nan,nan
1773370516.6710668,0.0765676498413086,259,148,3777.0,-0.6255884119804448,-1.3659233006471136,3.777,nan,nan,nan
1773370516.7087402,0.07655167579650879,246,148,3555.0,-0.669904181360973,-1.2856386904422792,3.555,nan,nan,nan
1773370516.8464708,0.07652735710144043,278,148,3555.0,-0.47030822141886924,-1.2856386904422792,3.555,nan,nan,nan
1773370516.9947767,0.04318952560424805,301,148,3555.0,-0.32684862521048214,-1.2856386904422792,3.555,nan,nan,nan
1773370517.1579463,0.07650995254516602,328,148,3777.0,-0.16833364836940853,-1.3659233006471136,3.777,nan,nan,nan
1773370517.1902094,0.07650136947631836,352,149,3777.0,-0.00928851320035245,-1.3592964200150695,3.777,nan,nan,nan
1773370517.2889822,0.07647848129272461,378,150,3777.0,0.16301038323279166,-1.3526695393830255,3.777,nan,nan,nan
1773370517.434373,0.04313349723815918,405,149,3777.0,0.34193616029797974,-1.3592964200150695,3.777,nan,nan,nan
1773370517.5119712,0.07645368576049805,405,150,3777.0,0.34193616029797974,-1.3526695393830255,3.777,nan,nan,nan
1773370517.6198852,0.07643985748291016,431,151,3555.0,0.48400996205431435,-1.266926569197707,3.555,nan,nan,nan
1773370517.7127657,0.07642459869384766,457,150,3777.0,0.686533953164268,-1.3526695393830255,3.777,nan,nan,nan
1773370517.8021104,0.07641148567199707,487,150,3777.0,0.8853403721255881,-1.3526695393830255,3.777,nan,nan,nan
1773370517.898055,0.07639741897583008,512,150,3555.0,0.9892372356577644,-1.2731639429458979,3.555,nan,nan,nan
1773370518.0477657,0.04305529594421387,537,150,3777.0,1.2166844037277882,-1.3526695393830255,3.777,nan,nan,nan
1773370518.092803,0.07637262344360352,564,148,3777.0,1.3956101807929764,-1.3659233006471136,3.777,nan,nan,nan
1773370518.196521,0.0763556957244873,571,147,3777.0,1.4419983452172844,-1.3725501812791574,3.777,nan,nan,nan
1773370518.335456,0.04300808906555176,560,149,3777.0,1.3691026582648005,-1.3592964200150695,3.777,nan,nan,nan
1773370518.4366426,0.0763254165649414,526,150,3777.0,1.1437887167753045,-1.3526695393830255,3.777,nan,nan,nan
1773370518.531483,0.07631516456604004,502,149,3777.0,0.9847435816062482,-1.3592964200150695,3.777,nan,nan,nan
1773370518.6198504,0.07630109786987305,474,150,3555.0,0.7522170332265163,-1.2731639429458979,3.555,nan,nan,nan
1773370518.6727552,0.07628536224365234,450,150,3777.0,0.64014578873996,-1.3526695393830255,3.777,nan,nan,nan
1773370518.9231877,0.07627081871032715,418,150,3555.0,0.40292410332783474,-1.2731639429458979,3.555,nan,nan,nan
1773370518.9362597,0.07625341415405273,380,151,3555.0,0.1659039008965865,-1.266926569197707,3.555,nan,nan,nan
1773370518.9968455,0.07624197006225586,338,150,3777.0,-0.10206484204896851,-1.3526695393830255,3.777,nan,nan,nan
1773370519.1539195,0.04290032386779785,288,150,3777.0,-0.4334088736511687,-1.3526695393830255,3.777,nan,nan,nan
1773370519.241037,0.04288220405578613,652,170,4317.0,2.261682445081882,-1.3945749345368923,4.317,nan,nan,nan
1773370519.3325882,0.07619857788085938,627,169,4029.0,1.934073245592993,-1.30860768729431,4.029,nan,nan,nan
1773370519.4298155,0.04285430908203125,576,170,4029.0,1.5735530429475681,-1.301538663713027,4.029,nan,nan,nan
1773370519.5374384,0.07616591453552246,537,171,4029.0,1.2978611232775374,-1.2944696401317444,4.029,nan,nan,nan
1773370519.5971785,0.07616233825683594,510,171,4029.0,1.1069974865829006,-1.2944696401317444,4.029,nan,nan,nan
1773370519.6887593,0.07614398002624512,488,170,4029.0,0.9514789677946782,-1.301538663713027,4.029,nan,nan,nan
1773370519.7651644,0.07612800598144531,458,170,4029.0,0.7394082603561929,-1.301538663713027,4.029,nan,nan,nan
1773370519.8155298,0.07611870765686035,23,132,3555.0,-2.0608385272075087,-1.3854366704133312,3.555,nan,nan,nan
1773370519.9229822,0.07610130310058594,22,133,3555.0,-2.0670759009556994,-1.3791992966651403,3.555,nan,nan,nan
1773370520.036252,0.07608580589294434,22,132,3555.0,-2.0670759009556994,-1.3854366704133312,3.555,nan,nan,nan
1773370520.0869455,0.07607173919677734,30,133,3555.0,-2.017176910970173,-1.3791992966651403,3.555,nan,nan,nan
1773370520.197573,0.07605862617492676,609,134,3555.0,1.5942624892322665,-1.3729619229169496,3.555,nan,nan,nan
1773370520.419834,0.07603240013122559,278,173,4029.0,-0.5330159842747184,-1.2803315929691785,4.029,nan,nan,nan
1773370520.4327536,0.07601428031921387,240,173,4029.0,-0.8016388803634664,-1.2803315929691785,4.029,nan,nan,nan
1773370520.5909948,0.07599925994873047,212,172,4029.0,-0.9995715406393859,-1.2874006165504615,4.029,nan,nan,nan
1773370520.6646235,0.07599043846130371,202,173,4029.0,-1.0702617764522144,-1.2803315929691785,4.029,nan,nan,nan
1773370520.7248552,0.07597541809082031,497,138,4029.0,1.0151001800262236,-1.527747418314078,4.029,nan,nan,nan
1773370520.9513206,0.0759572982788086,356,173,3555.0,0.016206930940008676,-1.1297043467375107,3.555,nan,nan,nan
1773370520.9657934,0.07594656944274902,428,173,3555.0,0.4652978408097421,-1.1297043467375107,3.555,nan,nan,nan
1773370521.003847,0.07593441009521484,489,171,3777.0,0.8985941333896762,-1.2135050461101013,3.777,nan,nan,nan
1773370521.1235068,0.07591891288757324,543,123,3555.0,1.1825958218516774,-1.4415730341470478,3.555,nan,nan,nan
1773370521.2585201,0.07590293884277344,446,174,4317.0,0.7013705044311018,-1.3642776153009548,4.317,nan,nan,nan
1773370521.3225443,0.07589125633239746,428,174,3555.0,0.4652978408097421,-1.1234669729893199,3.555,nan,nan,nan
1773370521.4458601,0.07587909698486328,677,124,4317.0,2.4510406903064914,-1.7429941057501732,4.317,nan,nan,nan
1773370521.5188394,0.07586264610290527,487,171,3357.0,0.7868910853125759,-1.07856405607403,3.357,nan,nan,nan
1773370521.645735,0.0758504867553711,659,129,3777.0,2.025163840837157,-1.4918340326559496,3.777,nan,nan,nan
1773370521.7311602,0.0758359432220459,409,172,4317.0,0.42112030149868007,-1.3794262749189234,4.317,nan,nan,nan
1773370521.8489747,0.0758202075958252,389,174,4029.0,0.2516456332476769,-1.2732625693878958,4.029,nan,nan,nan
1773370521.9532816,0.009140253067016602,555,135,4317.0,1.5269724536103981,-1.659676477851345,4.317,nan,nan,nan
1773370521.9836316,0.07578921318054199,305,173,4029.0,-0.34215234758008173,-1.2803315929691785,4.029,nan,nan,nan
1773370522.14885,0.07578349113464355,281,173,4029.0,-0.51180891353087,-1.2803315929691785,4.029,nan,nan,nan
1773370522.2480636,0.07576417922973633,275,120,3555.0,-0.4890203426634415,-1.46028515539162,3.555,nan,nan,nan
1773370522.3473911,0.07574939727783203,424,142,4649.0,0.5758592010416698,-1.7302164768489983,4.649,nan,nan,nan
1773370522.4126368,0.07573843002319336,171,173,4029.0,-1.2894015074719825,-1.2803315929691785,4.029,nan,nan,nan
1773370522.5289578,0.07572531700134277,181,128,3357.0,-1.0154414839810824,-1.3318330118898054,3.357,nan,nan,nan
1773370522.6458142,0.07570672035217285,175,128,3555.0,-1.1127577174825156,-1.410386165406094,3.555,nan,nan,nan
1773370522.7743165,0.07569241523742676,145,129,3357.0,-1.2274806097803361,-1.3259430361731595,3.357,nan,nan,nan
1773370522.8901727,0.07568573951721191,149,130,3357.0,-1.2039207069137523,-1.3200530604565133,3.357,nan,nan,nan
1773370522.9601908,0.0756685733795166,100,171,4029.0,-1.791302181743064,-1.2944696401317444,4.029,nan,nan,nan
1773370523.1089256,0.04232001304626465,206,130,3357.0,-0.8681920910649338,-1.3200530604565133,3.357,nan,nan,nan
1773370523.1815226,0.07563924789428711,390,141,4317.0,0.277208035127977,-1.614230498997439,4.317,nan,nan,nan
1773370523.2169712,0.07562518119812012,391,142,4317.0,0.2847823649369614,-1.6066561691884547,4.317,nan,nan,nan
1773370523.342289,0.07560873031616211,207,172,3555.0,-0.913161757540412,-1.1359417204857014,3.555,nan,nan,nan
1773370523.4617114,0.07559823989868164,478,141,4317.0,0.9437490583186016,-1.614230498997439,4.317,nan,nan,nan
1773370523.5651267,0.07558202743530273,287,173,3555.0,-0.4141718576851526,-1.1297043467375107,3.555,nan,nan,nan
1773370523.692057,0.07556700706481934,414,131,3555.0,0.37797460833507174,-1.3916740441615219,3.555,nan,nan,nan
1773370523.7984164,0.07555508613586426,385,173,3555.0,0.19709076963754021,-1.1297043467375107,3.555,nan,nan,nan
1773370523.8743145,0.07554101943969727,665,128,4317.0,2.3601487325986787,-1.7126967865142357,4.317,nan,nan,nan
1773370524.0034034,0.04219198226928711,497,172,3555.0,0.8956766294349033,-1.1359417204857014,3.555,nan,nan,nan
1773370524.0980265,0.0755150318145752,514,170,4029.0,1.135273580908032,-1.301538663713027,4.029,nan,nan,nan
1773370524.1837049,0.07549738883972168,493,172,4317.0,1.057364005453367,-1.3794262749189234,4.317,nan,nan,nan
1773370524.3240063,0.07548832893371582,100,141,3555.0,-1.5805607485968216,-1.3293003066796145,3.555,nan,nan,nan
1773370524.4046385,0.0754709243774414,526,172,4317.0,1.3073168891498512,-1.3794262749189234,4.317,nan,nan,nan
1773370524.5400872,0.04215097427368164,97,140,3555.0,-1.5992728698413936,-1.3355376804278052,3.555,nan,nan,nan
1773370524.6418138,0.07544517517089844,602,123,3555.0,1.5506008729949314,-1.4415730341470478,3.555,nan,nan,nan
1773370524.6543133,0.07542705535888672,488,171,4029.0,0.9514789677946782,-1.2944696401317444,4.029,nan,nan,nan
1773370525.0058393,0.07538723945617676,337,172,4317.0,-0.1242314447481946,-1.3794262749189234,4.317,nan,nan,nan
1773370525.0941358,0.04203987121582031,306,172,4317.0,-0.35903566882671006,-1.3794262749189234,4.317,nan,nan,nan
1773370525.1631336,0.07535266876220703,281,173,4029.0,-0.51180891353087,-1.2803315929691785,4.029,nan,nan,nan
1773370525.2914205,0.07534933090209961,315,174,3555.0,-0.23952539273581178,-1.1234669729893199,3.555,nan,nan,nan
